,address,zid
228,13203-129th-Pl-NE-Kirkland-WA-98034,48827227
229,11914-90th-Ave-NE-LOT-G-Kirkland-WA-98034,2101929862
230,220-1st-St-APT-504-Kirkland-WA-98033,72498004
231,12709-NE-116th-St-APT-C103-Kirkland-WA-98034,48736505
232,6700-104th-Ave-NE-Kirkland-WA-98033,48925490
233,12603-100th-Ln-NE-APT-K252-Kirkland-WA-98034,2124822362
234,12618-100th-Ln-NE-UNIT-J248-Kirkland-WA-98034,2105690679
235,8122-126th-Ave-NE-Kirkland-WA-98033,48714705
236,619-14th-Ave-W-Kirkland-WA-98033,48693212
237,12022-89th-Pl-NE-Kirkland-WA-98034,49117725
238,9521-Slater-Ave-NE-Kirkland-WA-98033,88878203
239,13621-NE-129th-St-Kirkland-WA-98034,122182686
240,1023-14th-Pl-W-Kirkland-WA-98033,48680976
241,375-Kirkland-Ave-336-Kirkland-WA-98033,2101658039
242,14008-127th-Pl-NE-Kirkland-WA-98034,48780102
243,13118-NE-97th-St-Kirkland-WA-98033,2101353440
244,13645-NE-129th-St-Kirkland-WA-98034,122184434
245,11803-100th-Ave-NE-APT-A203-Kirkland-WA-98034,68479098
246,11103-NE-124th-Ln-E119-Kirkland-WA-98034,2101412789
247,11233-Champagne-Point-Rd-NE-Kirkland-WA-98034,48892404
248,10138-NE-137th-Pl-Kirkland-WA-98034,72494633
249,11801-100th-Ave-NE-APT-A102-Kirkland-WA-98034,68479094
250,10023-NE-138th-Pl-C-5C5-Kirkland-WA-98034,61767848
251,404-11th-Ave-W-Kirkland-WA-98033,48901978
252,9123-NE-Juanita-Dr-UNIT-409-Kirkland-WA-98034,121994410
253,234-8th-Ave-W-Kirkland-WA-98033,48901876
254,410-2nd-Ave-S-APT-114-Kirkland-WA-98033,63339203
255,526-14th-Ave-W-Kirkland-WA-98033,48902028
256,12708-NE-144th-St-APT-B103-Kirkland-WA-98034,48932388
257,0-136th-Ave-NE-Kirkland-WA-98033,2101308937
258,14227-77th-Ave-NE-Kirkland-WA-98034,48850636
259,375-Kirkland-Ave-APT-244-Kirkland-WA-98033,72500984
260,1601-1st-St-Kirkland-WA-98033,48716106
261,14827-116th-Pl-NE-Kirkland-WA-98034,48857429
262,13417-72nd-Ave-NE-Kirkland-WA-98034,49096800
263,14335-Simonds-Rd-NE-APT-B303-Bothell-WA-98011,61292446
264,13862-119th-Ave-NE-Kirkland-WA-98034,48899725
265,11607-72nd-Pl-NE-Kirkland-WA-98034,48827748
266,13620-NE-132nd-Pl-Kirkland-WA-98034,119638341
267,726-18th-Ave-W-Kirkland-WA-98033,48716586
268,631-Market-St-UNIT-302-Kirkland-WA-98033,72497191
269,6714-Lake-Washington-Blvd-NE-APT-7-Kirkland-WA-98033,49095617
270,10010-NE-122nd-St-APT-A-Kirkland-WA-98034,48734871
271,14328-84th-Ave-NE-Kirkland-WA-98034,88875274
272,1X12-89th-Ave-NE-Kirkland-WA-98034,2102372017
273,12415-Holmes-Point-Dr-NE-Kirkland-WA-98034,48917288
274,9908-NE-124th-St-APT-904-Kirkland-WA-98034,2127183932
275,916-2nd-Ave-Kirkland-WA-98033,2101155545
276,12721-NE-129th-Ct-102-Kirkland-WA-98034,48664009
277,3754500220-Kirkland-WA-98034,2103508171
278,13002-NE-70th-Dr-Kirkland-WA-98033,48899096
279,13206-136th-Pl-NE-Kirkland-WA-98034,119637709
280,8443-NE-Woodland-Cove-Dr-Kirkland-WA-98034,49139772
281,11625-NE-90th-St-Kirkland-WA-98033,2119492284
282,521-7th-Ave-APT-303-Kirkland-WA-98033,2102131926
283,11422-NE-92nd-St-Kirkland-WA-98033,2102447784
284,8473-NE-Woodland-Cove-Dr-Kirkland-WA-98034,49139780
285,12822-NE-136th-St-Kirkland-WA-98034,48809287
286,11809-100th-Ave-NE-APT-B204-Kirkland-WA-98034,68479108
287,11332-NE-129th-St-Kirkland-WA-98034,48732908
288,13145-113th-Pl-NE-Kirkland-WA-98034,2101471601
289,13425-NE-102nd-St-Pl-NE-Kirkland-WA-98033,2101721733
290,21-9th-Ave-Kirkland-WA-98033,48902271
291,11644-100th-Ave-NE-A107-Kirkland-WA-98034,49001616
292,12618-109th-Ct-NE-APT-H305-Kirkland-WA-98034,48891394
293,510-Market-St-Kirkland-WA-98033,48902427
294,12800-139TH-Ave-NE-Kirkland-WA-98034,96684658
295,5505-Lake-Washington-Blvd-NE-APT-3B-Kirkland-WA-98033,48993306
296,4230-107th-Pl-NE-Kirkland-WA-98033,49045416
297,10555-NE-141st-St-Kirkland-WA-98034,48851204
298,8115-NE-110th-Pl-Kirkland-WA-98034,2136156822
299,12423-NE-131st-Ct-APT-E203-Kirkland-WA-98034,2113900482
300,4605-Lake-Washington-Blvd-Ne-301-Kirkland-WA-98033,2103929039
301,6531-106th-Ave-NE-APT-B-Kirkland-WA-98033,48925524
302,12108-NE-151st-St-Kirkland-WA-98034,48702293
303,8319-NE-110th-Pl-Kirkland-WA-98034,48892285
304,11112-NE-124th-Ln-APT-D114-Kirkland-WA-98034,2111572422
305,8338-NE-Juanita-Dr-Kirkland-WA-98034,48892283
306,Undisclosed-Kirkland-WA-98033,2119247422
307,12524-68th-Ave-NE-Kirkland-WA-98034,96655061
308,12411-109th-Ct-NE-Kirkland-WA-98034,63336457
309,NE-38th-Kirkland-WA-98081,2102630702
310,11246-NE-58th-St-Kirkland-WA-98033,48752395
311,14321-109th-Ave-NE-Kirkland-WA-98034,49136611
312,9712-NE-130th-Pl-Kirkland-WA-98034,48728807
313,121X1-89th-Ave-NE-Kirkland-WA-98034,2102371992
314,8362-NE-140th-St-Kirkland-WA-98034,2101457916
315,11915-NE-133rd-Pl-Kirkland-WA-98034,48850061
316,420-10th-St-APT-A202-Kirkland-WA-98033,2127107888
317,1112-1st-St-Kirkland-WA-98033,48902116
318,5404-Lake-Washington-Blvd-NE-UNIT-K-Kirkland-WA-98033,80260949
319,6519-102nd-Pl-NE-Kirkland-WA-98033,48925432
320,13206-106th-Pl-NE-Kirkland-WA-98034,119637562
321,10619-NE-107th-Pl-Kirkland-WA-98033,48999749
322,12204-NE-65th-St-Kirkland-WA-98033,48704110
323,9920-NE-119th-St-Kirkland-WA-98034,63335469
324,11914-82nd-Pl-NE-Kirkland-WA-98034,80113890
325,208-3rd-St-S-Kirkland-WA-98033,48765551
326,6363-Lake-Washington-Blvd-NE-APT-203-Kirkland-WA-98033,49006162
327,11055-116TH-Ave-NE-Kirkland-WA-98033,48853680
328,8007-NE-126th-St-Kirkland-WA-98034,48994005
329,14115-88th-Pl-NE-Kirkland-WA-98034,48881731
330,14507-127th-Ave-NE-APT-I71-Kirkland-WA-98034,48900464
331,10020-NE-120th-St-APT-C4-Kirkland-WA-98034,48891444
332,9224-116th-Ave-NE-Kirkland-WA-98033,49101496
333,13714-134th-Ave-NE-Kirkland-WA-98034,49104926
334,10622-118th-Pl-NE-Kirkland-WA-98033,48811624
335,12310-NE-92nd-St-APT-H212-Kirkland-WA-98033,58385844
336,12310-NE-92nd-St-APT-H208-Kirkland-WA-98033,58385841
337,523-13th-Ave-W-Kirkland-WA-98033,48901982
338,10110-NE-60th-St-APT-101-Kirkland-WA-98033,72498309
339,11907-NE-67th-Pl-Kirkland-WA-98033,48704205
340,13211-NE-137th-Ct-Kirkland-WA-98034,66667806
341,447-7th-Ave-Kirkland-WA-98033,2144685926
342,8437-NE-123rd-Pl-Kirkland-WA-98034,84759543
343,118-89th-Pl-NE-Kirkland-WA-98034,2105555785
344,10239-Slater-Ave-NE-Kirkland-WA-98033,48999840
345,14419-131st-Pl-NE-Kirkland-WA-98034,48780067
346,13033-NE-144th-Pl-Kirkland-WA-98034,55252559
347,12411-109th-Ct-NE-Kirkland-WA-98034,48891367
348,12424-103rd-Ave-NE-Kirkland-WA-98034,49036859
349,10921-81st-Ct-NE-Kirkland-WA-98034,48892246
350,11421-NE-91st-St-Kirkland-WA-98033,48902511
351,375-Kirkland-Ave-325-Kirkland-WA-98033,2101657442
352,14428-83rd-Pl-NE-Kirkland-WA-98034,48892933
353,9201-NE-Juanita-Dr-APT-201-Kirkland-WA-98034,48891189
354,9307-NE-125th-St-Kirkland-WA-98034,48842650
355,11920-98th-Ave-NE-APT-103-Kirkland-WA-98034,61767281
356,10416-129th-Ave-NE-Kirkland-WA-98033,48940285
357,6065-NE-135th-St-Kirkland-WA-98034,48892437
358,10411-NE-115th-Pl-L-44-Kirkland-WA-98033,49070615
359,10022-NE-120th-Ln-APT-G103-Kirkland-WA-98034,68477615
360,9410-117th-Ave-NE-Kirkland-WA-98033,84762187
361,6401-Lake-Washington-Blvd-NE-APT-302-Kirkland-WA-98033,49117143
362,20TH-Ave-W-Kirkland-WA-98033,2101507882
363,511-5th-Ave-W-Kirkland-WA-98033,48716821
364,11803-100th-Ave-NE-APT-A104-Kirkland-WA-98034,2111250702
365,11724-114th-Pl-NE-51-Kirkland-WA-98034,2136877487
366,9276-NE-125th-Pl-Kirkland-WA-98034,48972146
367,10907-80th-Pl-NE-Kirkland-WA-98034,68474130
368,12362-76th-Ct-NE-Kirkland-WA-98034,48808278
369,10219-125th-Ave-NE-Kirkland-WA-98033,2102096868
370,(Undisclosed-Address)-Kirkland-WA-98033,2103342045
371,12513-NE-130th-Way-APT-C101-Kirkland-WA-98034,2101359549
372,90TH-Pl-NE-120TH-Kirkland-WA-98034,2103393372
373,12833-NE-90th-St-Kirkland-WA-98033,48902649
374,12X1-89th-Ave-NE-Kirkland-WA-98034,2102372004
375,1650-10th-St-W-Kirkland-WA-98033,48716620
376,2055TH-Ave-S-Kirkland-WA-98033,2101205834
377,12424-109th-Ct-NE-APT-D102-Kirkland-WA-98034,48891317
378,12412-109th-Ct-NE-APT-C303-Kirkland-WA-98034,48891314
379,1030-3rd-St-Kirkland-WA-98033,48716414
380,13007-NE-108th-St-Kirkland-WA-98033,48753361
381,6906-120th-Ave-NE-Kirkland-WA-98033,61719118
382,10725-NE-114th-Pl-Kirkland-WA-98033,48843459
383,12734-NE-116th-Ln-APT-G12-Kirkland-WA-98034,2103920779
384,11104-NE-68th-St-APT-104-Kirkland-WA-98033,48928524
385,1938-Market-St-Kirkland-WA-98033,82363925
386,14507-127th-Ave-NE-APT-I63-Kirkland-WA-98034,48900457
387,13427-NE-137th-Pl-Kirkland-WA-98034,49104910
388,12805-95th-Ave-NE-Kirkland-WA-98034,48708980
389,12724-NE-144th-St-APT-E101-Kirkland-WA-98034,2108142651
390,12505-NE-116th-St-APT-A30-Kirkland-WA-98034,49090084
391,10638-NE-125th-Pl-Kirkland-WA-98034,48891677
392,12435-NE-131st-Ct-APT-D102-Kirkland-WA-98034,49040696
393,14840-119th-Pl-NE-Kirkland-WA-98034,48857373
394,500-Kirkland-Ave-APT-B2-Kirkland-WA-98033,48810509
395,221-9th-St-APT-C104-Kirkland-WA-98033,63562403
396,12744-NE-116th-Ln-UNIT-K10-Kirkland-WA-98034,2101659595
397,11217-NE-100th-St-Kirkland-WA-98033,48714990
398,500-Kirkland-Ave-APT-A1-Kirkland-WA-98033,48810505
399,11117-NE-91st-Ln-Kirkland-WA-98033,48716781
400,9926-NE-116th-St-APT-302-Kirkland-WA-98034,48783050
401,7817-NE-124th-St-Kirkland-WA-98034,48980916
402,375-Kirkland-Ave-125-Kirkland-WA-98033,2101657561
403,7519-127th-Pl-NE-Kirkland-WA-98033,2102836859
404,7513-127th-Pl-NE-Kirkland-WA-98033,2102836851
405,210-10th-St-APT-4-Kirkland-WA-98033,61719504
406,7515-127th-Pl-NE-Kirkland-WA-98033,2102836852
407,206-5th-Pl-S-Kirkland-WA-98033,2141892241
408,7509-127th-Pl-NE-Kirkland-WA-98033,2102836856
