,address,zid
338,1741-Stone-Pine-Ln-Menlo-Park-CA-94025,15580435
340,1795-Holly-Ave-Menlo-Park-CA-94025,15595169
344,2125-Prospect-St-Menlo-Park-CA-94025,15598803
345,712-University-Dr-Menlo-Park-CA-94025,15596716
346,1203-N-Lemon-Ave-Menlo-Park-CA-94025,15594272
348,1344-Chilco-St-Menlo-Park-CA-94025,15569325
350,548-Palmer-Ln-Menlo-Park-CA-94025,15579713
351,1330-University-Dr-APT-83-Menlo-Park-CA-94025,15634514
352,668-Partridge-Ave-Menlo-Park-CA-94025,2101477825
353,1323-Sevier-Ave-Menlo-Park-CA-94025,15569560
355,1990-Valparaiso-Ave-Menlo-Park-CA-94025,15593976
357,443-Oconnor-St-Menlo-Park-CA-94025,15587459
358,1898-Camino-A-Los-Cerros-Menlo-Park-CA-94025,15593877
360,1000-Middle-Ave-Menlo-Park-CA-94025,15595945
361,910-Cloud-Ave-Menlo-Park-CA-94025,15594910
362,950-Continental-Dr-Menlo-Park-CA-94025,15599736
363,253-Princeton-Rd-Menlo-Park-CA-94025,15596302
364,207-Pearl-Ln-Menlo-Park-CA-94025,89222537
366,209-Terminal-Ave-Menlo-Park-CA-94025,15569116
367,1-Carriage-Ct-Menlo-Park-CA-94025,15599435
369,1975-Avy-Ave-Menlo-Park-CA-94025,15594892
371,1845-Oakdell-Dr-Menlo-Park-CA-94025,15594995
372,650-Berkeley-Ave-Menlo-Park-CA-94025,15582795
374,728-Alabama-St-APT-105-San-Francisco-CA-94110,80741613
375,350-Alabama-St-APT-9-San-Francisco-CA-94110,64971642
377,2407-Harrison-St-APT-8-San-Francisco-CA-94110,2101406742
380,1286-S-Van-Ness-Ave-San-Francisco-CA-94110,2101300212
381,1587-15th-St-APT-403-San-Francisco-CA-94103,2137358149
384,251-14th-St-San-Francisco-CA-94103,123597804
385,2830-22nd-St-3-San-Francisco-CA-94110,2101536041
386,2722-Folsom-St-San-Francisco-CA-94110,2101194479
387,1800-Bryant-St-STE-202-San-Francisco-CA-94110,54487721
388,1078-1080-York-St-San-Francisco-CA-94110,15151320
390,80-Alvarado-St-San-Francisco-CA-94110,2101161411
391,2600-18th-St-STE-22-San-Francisco-CA-94110,80755226
392,2750-Harrison-St-TOP-San-Francisco-CA-94110,2101151416
395,333-Potrero-Ave-San-Francisco-CA-94103,2101156735
397,354-Utah-St-San-Francisco-CA-94103,2101151418
399,3418-26th-St-11-San-Francisco-CA-94110,2104828245
400,744-Potrero-Ave-San-Francisco-CA-94110,15150016
402,3283-25th-St-San-Francisco-CA-94110,2101480503
405,30-Abbey-St-San-Francisco-CA-94114,15143800
406,1078-York-St-San-Francisco-CA-94110,2101170147
408,1146-York-St-San-Francisco-CA-94110,2101355432
409,11-17-Pearl-St-San-Francisco-CA-94103,2101254622
412,2927-Folsom-St-San-Francisco-CA-94110,2130831075
415,3278-21st-St-San-Francisco-CA-94110,15145644
416,330-Shotwell-St-San-Francisco-CA-94110,2101290279
419,178-Albion-St-188-San-Francisco-CA-94110,2101169262
421,1385-Natoma-St-San-Francisco-CA-94103,119685135
422,1235-Florida-St-San-Francisco-CA-94110,2101155153
423,1036-Potrero-Ave-APT-2-San-Francisco-CA-94110,15151396
425,2722-2724-Folsom-St-San-Francisco-CA-94110,2122182567
426,269-Clinton-Park-San-Francisco-CA-94103,83153953
429,172-Cypress-St-San-Francisco-CA-94110,2101735045
430,619-Shotwell-St-APT-4-San-Francisco-CA-94110,2101400526
431,1269-Florida-St-San-Francisco-CA-94110,2101321623
432,946-S-Van-Ness-Ave-San-Francisco-CA-94110,96013131
435,2817-24th-St-San-Francisco-CA-94110,15152453
438,49-51-Capp-St-San-Francisco-CA-94103,15143179
441,785-Dolores-St-San-Francisco-CA-94110,54854611
443,1209-1211-York-St-San-Francisco-CA-94110,15152419
446,204-Valencia-St-San-Francisco-CA-94103,2101288305
447,2889-24th-St-APT-6-San-Francisco-CA-94110,2112729355
450,4146-22nd-St-San-Francisco-CA-94114,15130685
451,712-Castro-St-San-Francisco-CA-94114,15130448
456,688-Douglass-St-San-Francisco-CA-94114,2101169168
458,1315-Kansas-St-San-Francisco-CA-94107,2101284331
462,65-Buena-Vista-Ave-E-San-Francisco-CA-94117,2101181112
465,29-Park-Hill-Ave-San-Francisco-CA-94117,15126882
466,56-Divisadero-St-San-Francisco-CA-94117,119685872
467,172-Divisadero-St-San-Francisco-CA-94117,64971458
468,66-Belcher-St-APT-2-San-Francisco-CA-94114,79842521
477,388-Sanchez-St-San-Francisco-CA-94114,2101306730
480,306-Roosevelt-Way-San-Francisco-CA-94114,123597751
485,44-Sanchez-St-San-Francisco-CA-94114,15142857
489,4130-21st-St-San-Francisco-CA-94114,15130375
491,14-Dehon-St-San-Francisco-CA-94114,2102174264
494,260-Castro-St-San-Francisco-CA-94114,15127089
495,4096-17th-St-APT-309-San-Francisco-CA-94114,15127559
497,2-Church-St-San-Francisco-CA-94114,2101158129
499,861-Rhode-Island-St-861-San-Francisco-CA-94107,2101170146
502,1001-Diamond-St-San-Francisco-CA-94114,2101162043
506,262-Castro-St-San-Francisco-CA-94114,15127090
515,308-Eureka-St-A-San-Francisco-CA-94114,63197065
519,4365-23rd-St-San-Francisco-CA-94114,15131740
523,79-Seward-St-San-Francisco-CA-94114,15129566
524,2243-15th-St-San-Francisco-CA-94114,15143670
526,451-Kansas-St-UNIT-551-San-Francisco-CA-94107,89240508
527,4318-17th-St-1-San-Francisco-CA-94114,15128173
528,145-147-Alpine-Ter-San-Francisco-CA-94117,89240567
530,56-Sanchez-St-San-Francisco-CA-94114,2101602706
532,451-Kansas-St-UNIT-378-San-Francisco-CA-94107,89238025
533,429-Douglass-St-San-Francisco-CA-94114,15130344
537,8-Buchanan-St-San-Francisco-CA-94102,2102937477
539,35-37-Sanchez-St-San-Francisco-CA-94114,15142776
540,4376-21st-St-San-Francisco-CA-94114,15130494
541,4622-18th-St-San-Francisco-CA-94114,89236833
542,1015-Rhode-Island-St-San-Francisco-CA-94107,15151520
543,2200-Market-St-APT-401-San-Francisco-CA-94114,2101225778
544,4545-19th-St-San-Francisco-CA-94114,15129551
545,633-Castro-St-San-Francisco-CA-94114,2101411055
546,344-346-Noe-St-San-Francisco-CA-94114,2101334649
554,4143-24th-St-San-Francisco-CA-94114,2101164263
555,320-Alabama-St-APT-15-San-Francisco-CA-94110,64969463
559,355-Buena-Vista-Ave-E-UNIT-506W-San-Francisco-CA-94117,2101151890
561,246-Eureka-St-San-Francisco-CA-94114,15129420
562,370-Church-St-APT-K-San-Francisco-CA-94114,15143553
563,2299-Market-St-APT-204-San-Francisco-CA-94114,2101327067
564,674-Douglass-St-San-Francisco-CA-94114,15131522
566,3775-16th-St-San-Francisco-CA-94114,15127455
567,997-Carolina-St-San-Francisco-CA-94107,15151630
570,145-Alpine-Ter-San-Francisco-CA-94117,2139547222
573,235-237-Jersey-St-San-Francisco-CA-94114,15180949
575,179-Douglass-St-APT-2-San-Francisco-CA-94114,2137408001
583,42-Hartford-St-San-Francisco-CA-94114,61288427
584,451-Kansas-St-UNIT-368-San-Francisco-CA-94107,89237753
586,861-Rhode-Island-St-San-Francisco-CA-94107,15150459
589,451-Kansas-St-UNIT-631-San-Francisco-CA-94107,89240177
591,45-Hancock-St-2-San-Francisco-CA-94114,53734587
595,1565-Sacramento-St-APT-4-San-Francisco-CA-94109,53734073
596,1788-Clay-St-APT-710-San-Francisco-CA-94109,2101147490
597,1333-Jones-St-APT-1608-San-Francisco-CA-94109,63196272
598,1521-Jones-St-San-Francisco-CA-94109,2101151422
599,1029-Washington-St-San-Francisco-CA-94108,2101281522
600,1120-Clay-St-San-Francisco-CA-94108,15067701
601,1135-1143-Pacific-Ave-San-Francisco-CA-94133,2101281521
602,1731-Larkin-St-APT-4-San-Francisco-CA-94109,2101151417
604,10-Miller-Pl-APT-2400-San-Francisco-CA-94108,15068152
605,1126-Pacific-Ave-San-Francisco-CA-94133,2101159566
607,16-Leroy-Pl-San-Francisco-CA-94109,15068252
608,1340-Clay-St-APT-802-San-Francisco-CA-94109,15067797
609,10-Miller-Pl-APT-503-San-Francisco-CA-94108,15068113
610,1150-Sacramento-St-APT-403-San-Francisco-CA-94108,15067978
611,1027-1029-Washington-St-San-Francisco-CA-94108,15067679
614,1530-Jones-St-APT-3-San-Francisco-CA-94109,2118400951
616,1126-1130-Pacific-Ave-San-Francisco-CA-94133,2101148679
618,1263-1265-Clay-San-Francsico-CA-94108,2101334509
619,2341-88th-Ave-Oakland-CA-94605,82831692
620,6375-Thornhill-Dr-Oakland-CA-94611,24819141
621,3078-Capp-St-Oakland-CA-94602,24768294
623,13416-Campus-Dr-Oakland-CA-94619,24787270
624,4001-Aqua-Vista-St-Oakland-CA-94601,24779131
625,6889-Bristol-Dr-Berkeley-CA-94705,24820753
626,3454-Loma-Vista-Ave-Oakland-CA-94619,24776616
627,2629-Kingsland-Ave-Oakland-CA-94619,24783023
628,3012-California-St-Oakland-CA-94602,24770542
629,311-Oak-St-APT-314-Oakland-CA-94607,63083441
630,6700-Moore-Dr-Oakland-CA-94611,24815402
633,1511-Jefferson-St-UNIT-201-Oakland-CA-94612,79538564
634,8863-Skyline-Blvd-Oakland-CA-94611,24814975
636,6371-Sunnymere-Ave-Oakland-CA-94605,24786078
637,3106-Guido-St-Oakland-CA-94602,24771982
638,6434-Herzog-St-Oakland-CA-94608,24757332
639,5653-Gaskill-St-Oakland-CA-94608,24754643
640,5833-Pinewood-Rd-Oakland-CA-94611,24818037
641,6170-Old-Quarry-Loop-Oakland-CA-94605,82843641
642,2860-Montana-St-Oakland-CA-94602,24769647
643,362-60th-St-Oakland-CA-94618,24756334
644,1286-61st-Ave-Oakland-CA-94621,24795565
646,7891-Shepherd-Canyon-Rd-Oakland-CA-94611,2101255290
647,5135-Manila-Ave-Oakland-CA-94618,24752963
648,5567-Thomas-Ave-Oakland-CA-94618,24810251
649,2586-Foothill-Blvd-Oakland-CA-94601,24766312
650,831-Rosemount-Rd-Oakland-CA-94610,24747139
652,1511-Jefferson-St-UNIT-313-Oakland-CA-94612,79535472
653,9840-E-St-Oakland-CA-94603,82841063
654,2463-Truman-Ave-Oakland-CA-94605,24807664
655,3030-Coolidge-Ave-Oakland-CA-94602,24768508
656,1115-Campbell-St-Oakland-CA-94607,24740389
657,6051-Margarido-Dr-Oakland-CA-94618,24811663
658,6595-Exeter-Dr-Oakland-CA-94611,2101264316
659,6647-Exeter-Dr-Oakland-CA-94611,2101264317
660,6261-Melville-Dr-Oakland-CA-94611,24814297
661,417-Taurus-Ave-Oakland-CA-94611,24818457
662,4075-Kuhnle-Ave-Oakland-CA-94605,24786598
663,1729-36th-Avenue-And-3527-East-18th-St-Oakland-CA-94601,2101247300
664,6639-Armour-Dr-Oakland-CA-94611,24817128
665,8215-Golf-Links-Rd-Oakland-CA-94605,24799200
666,655-12th-St-APT-202-Oakland-CA-94607,63083627
667,213-7th-St-Oakland-CA-94607,24737508
671,7-Lauriston-Ct-LOT-3047-Oakland-CA-94611,2104338089
672,4140-Redding-St-Oakland-CA-94619,24776724
673,6357-Westover-Dr-Oakland-CA-94611,24815273
674,8936-Seneca-St-Oakland-CA-94605,24799449
675,3442-Suter-St-Oakland-CA-94602,24770271
677,1460-34th-St-Oakland-CA-94608,89030061
678,10014-Pippin-St-Oakland-CA-94603,24802304
679,10541-Link-St-Oakland-CA-94603,24806337
680,0-Russell-Ave-Oakland-CA-94605,2101480504
681,185-Samaria-Ln-Oakland-CA-94619,24785205
682,1936-13th-Ave-Oakland-CA-94606,24759824
683,269-Bristol-Blvd-San-Leandro-CA-94577,2101156835
684,4820-Commonwealth-Dr-Oakland-CA-94605,24809219
685,9022-Golf-Links-Rd-Oakland-CA-94605,24800183
686,6057-Outlook-Ave-Oakland-CA-94605,24785746
687,424-Staten-Ave-APT-102-Oakland-CA-94610,24742780
688,5123-Golden-Gate-Ave-Oakland-CA-94618,24811490
689,5400-Mountain-Blvd-APT-350-Oakland-CA-94619,24785067
690,311-Oak-St-APT-522-Oakland-CA-94607,63079999
691,3218-Elmwood-Ave-UNIT-1&2-Oakland-CA-94601,2101350707
692,4555-Bancroft-Ave-Oakland-CA-94601,82845906
693,1151-El-Centro-Ave-Oakland-CA-94602,24765322
695,2-Fieldbrook-Pl-Oakland-CA-94619,24784902
696,585-9th-St-848-Oakland-CA-94607,82831466
697,1007-41st-St-APT-224-Oakland-CA-94608,72508385
698,6242-Buena-Vista-Ave-Oakland-CA-94618,24811362
701,1431-52nd-Ave-Oakland-CA-94601,24780868
702,1223-80th-Ave-Oakland-CA-94621,24796635
703,6923-Hamilton-St-Oakland-CA-94621,24796221
704,4900-Park-Blvd-Piedmont-CA-94611,24774251
705,428-Alice-St-Oakland-CA-94607,79539517
707,3109-Eastman-Ave-Oakland-CA-94619,24777193
708,4328-Anderson-Ave-Oakland-CA-94619,24774784
710,2522-Truman-Ave-Oakland-CA-94605,24807627
711,6923-Ridgewood-Dr-Oakland-CA-94611,24816165
712,3646-Penniman-Ave-Oakland-CA-94619,24776970
713,3235-Nicol-Ave-Oakland-CA-94602,24768543
715,4224-Shafter-Ave-Oakland-CA-94609,64965865
717,3601-Columbian-Dr-Oakland-CA-94605,24794081
718,2624-79th-Ave-Oakland-CA-94605,24792624
719,2488-Mavis-St-Oakland-CA-94601,24783361
721,233-Orange-St-APT-103-Oakland-CA-94610,24743568
723,311-2nd-St-APT-409-Oakland-CA-94607,122160610
724,1557-Trestle-Glen-Rd-Oakland-CA-94610,24765812
726,2479-Taylor-Ave-Oakland-CA-94605,24807052
727,438-W-Grand-Ave-APT-406-Oakland-CA-94612,89032142
729,1331-88th-Ave-Oakland-CA-94621,24797217
730,3700-Glen-Park-Rd-Oakland-CA-94602,24763814
731,3050-56th-Ave-Oakland-CA-94605,24787566
732,1125-Mandela-Pkwy-Oakland-CA-94607,2101192647
734,3309-Magnolia-St-Oakland-CA-94608,61173609
735,6171-Chelton-Dr-Oakland-CA-94611,2101261898
736,3858-Balfour-Ave-Oakland-CA-94610,24746340
737,6196-Mazuela-Dr-Oakland-CA-94611,2101261896
738,3-Oakwood-Ct-Oakland-CA-94611,2101261897
739,7893-Shepherd-Canyon-Rd-Oakland-CA-94611,2101253451
740,6467-Valley-View-Rd-Oakland-CA-94611,24818842
741,3110-Adeline-St-125-Oakland-CA-94608,2101148846
742,6712-Flora-St-Oakland-CA-94621,24789749
744,6014-Aspinwall-Rd-Oakland-CA-94611,24817691
745,6222-Fenham-St-Oakland-CA-94621,24795781
746,43-Rishell-Dr-Oakland-CA-94619,24787084
748,3214-60th-Ave-Oakland-CA-94605,24785418
750,Longcroft-Dr-Oakland-CA-94603,108248891
754,5424-Ruth-Ave-Oakland-CA-94601,24783421
755,9345-Peach-St-Oakland-CA-94603,24805122
756,Russell-Ave-Oakland-CA-94608,108248593
757,2541-82nd-Ave-Oakland-CA-94605,24793324
758,2181-Trafalgar-Pl-Oakland-CA-94611,24813740
760,4715-Reinhardt-Dr-Oakland-CA-94619,24784462
761,2181-41st-Ave-Oakland-CA-94601,24778187
763,5-Embarcadero-W-APT-322-Oakland-CA-94607,24737281
764,135-Marlow-Dr-Oakland-CA-94605,24808041
765,6151-Shattuck-Ave-Oakland-CA-94609,24755310
766,1322-96th-Ave-Oakland-CA-94603,24800672
767,6669-Bancroft-Ave-3-S-Oakland-CA-94605,2101351887
768,10450-West-Ct-Oakland-CA-94603,24803588
769,848-33rd-St-Oakland-CA-94608,24741909
770,3025-Arizona-St-Oakland-CA-94602,24770529
772,793-Mandana-Blvd-Oakland-CA-94610,24747286
773,711-Walker-Ave-APT-102-Oakland-CA-94610,68030411
774,965-Durant-Ave-San-Leandro-CA-94577,24876762
775,540-Canyon-Oaks-Dr-APT-G-Oakland-CA-94605,79541965
777,120-Roble-Rd-Oakland-CA-94618,24811175
778,8650-Thermal-St-Oakland-CA-94605,24799119
780,978-69th-Ave-Oakland-CA-94621,24796306
781,5012-Congress-Ave-Oakland-CA-94601,24781187
783,6585-Exeter-Dr-Oakland-CA-94611,2101266063
784,1273-104th-Ave-Oakland-CA-94603,24801834
786,7870-Ney-Ave-Oakland-CA-94605,24793759
787,5540-Fleming-Ave-Oakland-CA-94605,24787824
788,6501-Thornhill-Dr-Oakland-CA-94611,24819194
790,10520-Mark-St-Oakland-CA-94605,24807918
791,Bagshotte-Dr-Oakland-CA-94603,108248906
792,1390-E-31st-St-Oakland-CA-94602,24762406
793,7133-Hemlock-St-Oakland-CA-94611,64965956
794,530-E-8th-St-Oakland-CA-94606,111387001
795,7840-Hillmont-Dr-Oakland-CA-94605,24793972
796,2645-Abbey-St-Oakland-CA-94619,24778002
797,3116-Adeline-St-APT-111-Oakland-CA-94608,82841028
798,976-55th-St-Oakland-CA-94608,24754436
799,1274-72nd-Ave-Oakland-CA-94621,24795909
800,9943-Bernhardt-Dr-Oakland-CA-94603,68026115
802,480-59th-St-Oakland-CA-94609,24755856
803,1-Lakeside-Dr-APT-603-Oakland-CA-94612,64965666
804,1300-97th-Ave-Oakland-CA-94603,24800684
805,10803-Packard-St-Oakland-CA-94603,2111092397
806,4266-Balfour-Ave-Oakland-CA-94610,24746399
807,988-Franklin-St-APT-331-Oakland-CA-94607,24738125
808,1-Lakeside-Dr-APT-913-Oakland-CA-94612,64965724
809,9226-E-St-Oakland-CA-94603,24801054
811,2521-Myrtle-St-Oakland-CA-94607,24739744
812,2245-Tunnel-Rd-Oakland-CA-94611,24819355
813,198-Santa-Clara-Ave-Oakland-CA-94610,24744471
814,6401-Zinn-Dr-Oakland-CA-94611,24816550
816,5566-Moraga-Ave-Piedmont-CA-94611,24813171
819,615-62nd-St-Oakland-CA-94609,24755351
820,2915-E-19th-St-Oakland-CA-94601,24766118
821,1021-Elbert-St-Oakland-CA-94602,24765482
822,6240-Acacia-Ave-Oakland-CA-94618,24811546
823,6149-Broadway-Ter-Oakland-CA-94618,24812070
824,16030-Broadway-Ter-Oakland-CA-94611,24818664
825,6779-Aitken-Dr-Oakland-CA-94611,24815397
826,2881-Regatta-Dr-Oakland-CA-94601,68026028
827,2820-Montana-St-Oakland-CA-94602,24769654
828,836-E-20th-St-Oakland-CA-94606,24738533
829,12570-Skyline-Blvd-Oakland-CA-94619,24914194
830,9655-Elmview-Dr-Oakland-CA-94603,24805322
832,15-Eldridge-Ave-Oakland-CA-94603,24803084
834,5430-Dover-St-Oakland-CA-94609,24752547
835,4261-Suter-St-Oakland-CA-94619,24777289
836,2017-83rd-Ave-Oakland-CA-94621,24797930
837,1126-Besito-Ave-Berkeley-CA-94705,24820682
839,1301-60th-Ave-Oakland-CA-94621,24795352
840,1920-E-25th-St-Oakland-CA-94606,24761711
841,3056-Curran-Ave-Oakland-CA-94602,24768411
842,978-W-Macarthur-Blvd-Oakland-CA-94608,24748433
845,2063-64th-Ave-Oakland-CA-94621,24788695
846,0-Outlook-Ave-Oakland-CA-94605,2104732759
848,Aitken-Dr-Oakland-CA-94611,111396501
851,6092-Old-Quarry-Loop-Oakland-CA-94605,2101395654
852,1036-Underhills-Rd-Oakland-CA-94610,24747461
855,1432-46th-Ave-Oakland-CA-94601,24780738
858,878-57th-St-Oakland-CA-94608,24754245
859,1555-Lakeside-Dr-APT-51-Oakland-CA-94612,24740973
862,11124-Acalanes-Dr-Oakland-CA-94603,24803731
864,6215-Maldon-St-Oakland-CA-94621,108248670
866,4128-Dickson-Ct-Oakland-CA-94605,24794865
867,1488-14th-St-Oakland-CA-94607,2118736549
869,10950-Ettrick-St-Oakland-CA-94605,24808679
870,4361-Aberfoil-Ave-Oakland-CA-94605,24808678
871,466-Crescent-St-APT-114-Oakland-CA-94610,2130558875
